"COMID"	"Value"
1	37.7
2	19.4
3	66.3
4	47.4
5	25.3
6	12.2
7	96.9
8	34.1
9	2.1
10	4.1
11	53.4
12	1.3
13	20.7
14	73.7
15	38.1
16	40.7
17	29.1
18	91.1
19	75.7
20	54.9
21	52.8
22	68
23	0.8
24	0.7
25	51.1
26	29.9
27	38
28	28.2
29	34.8
30	21.1
31	48.5
32	23.5
33	69.9
34	0.5
35	39.4
36	3.3
37	68
38	3.8
39	0.3
40	36.2
41	70.8
42	40.6
43	24
44	28.3
45	23.3
46	23.3
47	68.1
48	66.1
49	45.8
50	12.1
51	0.3
52	39.5
53	4.8
54	60.4
55	58.7
56	49.5
57	29.1
58	0.3
59	32.2
60	0.4
61	1.5
62	2.8
63	71.9
64	39.9
65	0.8
66	45.2
67	61.3
68	78.1
69	19.7
70	5.9
71	10.6
72	62.2
73	0.4
74	93.7
75	6.7
76	4.9
77	39.5
78	14.1
79	54.2
80	2.6
81	30.3
82	27.3
83	56.8
84	2.5
85	53.9
86	79.7
87	0.5
88	0.5
89	7.9
90	47.9
91	20.9
92	56.3
93	53.1
94	3.4
95	92.9
96	1.7
97	54.8
98	1.2
99	19.5
100	55.3
101	65.6
102	48
103	0.4
104	29.4
105	4
106	54.6
107	18.9
108	2.4
109	1.2
110	0.6
111	6.4
112	51.9
113	2.5
114	53.7
115	46.2
116	80.1
117	61
118	45.4
119	2.7
120	28.8
121	34.4
122	45.3
123	7.3
124	45.9
125	92.1
126	56.5
127	24.6
128	64.4
129	0.3
130	7.6
131	49
132	1
133	57.6
134	37.7
135	48.8
136	87.6
137	66
138	0.7
139	0.3
140	38.5
141	38.7
142	2.2
143	1.2
144	24.9
145	0.3
146	43.7
147	71.8
148	68.4
149	52.8
150	62
151	36.2
152	45.2
153	0.2
154	45.5
155	7.6
156	7.3
157	68.5
158	1.5
159	61.2
160	51.1
161	6.3
162	0.5
163	38.2
164	7
165	1.9
166	0.2
167	57.2
168	5.5
169	62.2
170	41.5
171	70.3
172	4.3
173	8.8
174	0.3
175	43
176	63.1
177	63.7
178	37.8
179	42.7
180	0.2
181	3.9
182	24.7
183	13.3
184	0.1
185	0.6
186	28.6
187	30.8
188	0.1
189	0.1
190	35.2
191	0.1
192	41.5
193	2.6
194	55.8
195	23
196	0.2
197	67.9
198	0.1
199	45.1
200	0.2
201	0.1
202	1.2
203	0.3
204	0.2
205	1.3
206	50.3
207	14.3
208	52.9
209	48.8
210	76
211	72.4
212	61.9
213	46.2
214	0.5
215	54.3
216	32.9
217	58.5
218	10.6
219	16
220	0.3
221	10.5
222	54.7
223	50.3
224	2.7
225	17.6
226	49.4
227	10.7
228	51
229	0.2
230	8
231	72.5
232	28.6
233	46.8
234	13.9
235	3.5
236	41.5
237	50.9
238	10.6
239	51.8
240	88.3
241	47.5
242	1.5
243	4.3
244	41.8
245	49.1
246	48.9
247	3.3
248	1.8
249	1.3
250	45.6
251	49.1
252	62.9
253	27.1
254	0.4
255	0.1
256	14.8
257	0.3
258	36.2
259	3.5
260	1
261	49.5
262	49
263	4.1
264	0.2
265	0
266	43.6
267	45.6
268	56.1
269	49.3
270	0
271	84.3
272	49.2
273	45.2
274	6.2
275	44.9
276	12.3
277	0.1
278	46
279	0.2
280	39.6
281	47.6
282	41
283	0.2
284	10.1
285	1.6
286	39.7
287	63.4
288	5
289	0.4
290	0
291	46.8
292	5.2
293	6.1
294	59.3
295	0
296	32.6
297	38.9
298	0.1
299	53.7
300	42
301	0.1
302	45.6
303	31.8
304	3.3
305	40.8
306	10.8
307	44.5
308	72.3
309	0.5
310	22.1
311	42.8
312	37.9
313	28.1
314	5.8
315	0.3
316	0.2
317	6.1
318	16.9
319	9.5
320	40.2
321	0
322	23.9
323	35.7
324	0.7
325	11.1
326	55.6
327	0.6
328	0.6
329	0
330	1
331	0.3
332	0
333	0.1
334	0.3
335	39.1
336	0.1
337	16.2
338	0.2
339	3.8
340	1.4
341	0.1
342	5.6
343	0.3
344	20.2
345	3.7
346	23.5
347	0.2
348	10
349	4.6
350	0.2
351	0.4
352	0.3
353	78.3
354	2.6
355	10.7
356	0.4
357	8.1
358	2.4
359	5.5
360	1.9
361	0.6
362	2
363	2
364	5.2
365	46
366	20.1
367	4.5
368	64.9
369	2.8
370	74.9
371	5.5
372	2.2
373	25.2
374	4.1
375	66.7
376	1.1
377	68.8
378	24.9
379	4.7
380	61.1
381	1.9
382	3.3
383	77
384	4.1
385	8.2
386	2.7
387	64.9
388	49.5
389	46.7
390	62.3
391	3.3
392	59.1
393	6.6
394	5.2
395	3
396	14.8
397	8.9
398	0.4
399	28.9
400	1.4
401	55.6
402	5.8
403	4.6
404	1.9
405	4.9
406	68.6
407	14.1
408	1.4
409	4
410	80.3
411	51.8
412	4
413	68.4
414	2.2
415	7.4
416	0.6
417	1.9
418	2.1
419	38
420	1.4
421	9.4
422	5.6
423	58.7
424	64.3
425	52.4
426	2.1
427	61.1
428	58.9
429	43
430	58.4
431	6.2
432	12.6
433	54.8
434	16.8
435	3.4
436	36.8
437	22.1
438	72.5
439	2.1
440	48.9
441	54.9
442	0.9
443	54.1
444	15.6
445	71.8
446	0.4
447	75.6
448	74.2
449	0.9
450	39
451	4.8
452	47.9
453	4.4
454	0.6
455	25.5
456	0.2
457	75.4
458	60.7
459	31
460	13.7
461	62.3
462	77.2
463	6.5
464	7.4
465	55.5
466	10.9
467	46.1
468	0.2
469	20.8
470	0.6
471	3.2
472	44
473	27.6
474	0.2
475	4.6
476	0.1
477	81.4
478	0.2
479	26.1
480	58
481	4.4
482	2.4
483	67.2
484	2.3
485	8.1
486	16
487	23.1
488	30
489	4.4
490	20.9
491	31.8
492	62.9
493	4.4
494	52.6
495	23.2
496	1.5
497	63.3
498	13.7
499	3.8
500	61.5
501	34.9
502	53.5
503	0.4
504	1.6
505	40.4
506	63.9
507	72.6
508	43.2
509	61.8
510	40.3
511	33.2
512	43.5
513	0.5
514	42.1
515	2.2
516	3.7
517	72.2
518	6.1
519	13
520	41.8
521	30.3
522	0.8
523	1.1
524	76.7
525	38.6
526	12.1
527	44.9
528	0.2
529	3.9
530	81
531	64.8
532	85.9
533	45.5
534	13.3
535	89.7
536	73.9
537	29.1
538	10.8
539	1.9
540	0.3
541	72.2
542	63.1
543	28.3
544	6.3
545	37.2
546	79.7
547	1.1
548	35.4
549	49.1
550	1.6
551	65.5
552	1.1
553	64
554	3.2
555	0.1
556	1.1
557	16.4
558	36.2
559	61
560	73.9
561	87.6
562	74.6
563	6.3
564	40.8
565	68
566	77.5
567	0.6
568	78.2
569	28.6
570	2.4
571	89.4
572	66.5
573	11.4
574	1.1
575	0.5
576	35
577	14
578	64.1
579	66.3
580	68.2
581	13.6
582	1.1
583	0.1
584	0.2
585	37.5
586	1.1
587	65.5
588	1.1
589	65.4
590	3.5
591	1.1
592	72.1
593	59.8
594	29.1
595	1.1
596	0.2
597	2.3
598	2.3
599	61.8
600	20.3
601	3.3
602	2.9
603	77.3
604	1.1
605	8.1
606	1.1
607	0.4
608	11.4
609	20
610	0.1
611	64.3
612	18.1
613	1.3
614	43.8
615	42.2
616	11
617	96.2
618	69.1
619	43.4
620	28.2
621	1.1
622	55.6
623	58.6
624	49.4
625	0.3
626	1
627	60.2
628	2.5
629	26.8
630	73.7
631	0.3
632	75.4
633	51.6
634	1.4
635	45.7
636	24.2
637	26
638	0.6
639	79.7
640	49.9
641	76.8
642	7.1
643	55.7
644	18.6
645	78.5
646	57.9
647	0.2
648	90.1
649	49.3
650	0.2
651	79.4
652	3.7
653	1.4
654	0.5
655	2.3
656	4.4
657	59.2
658	90.9
659	57.6
660	30.5
661	82.7
662	48.2
663	57.2
664	0.3
665	0.6
666	0.2
667	73.2
668	89.2
669	86
670	0.2
671	0.2
672	0.2
673	54
674	52.6
675	69.6
676	48
677	84.9
678	15.5
679	1.6
680	12.1
681	61.9
682	45.5
683	101.3
684	58.4
685	0.2
686	81.2
687	2.8
688	66.6
689	0.2
690	64.1
691	68.3
692	84.8
693	13.6
694	32.3
695	64.8
696	65.8
697	1.1
698	59.9
699	41.7
700	65.9
701	64.1
702	67
703	67.2
704	34.4
705	41.5
706	13.8
707	74.7
708	65.4
709	39.8
710	54.2
711	14.8
712	54.2
713	50.2
714	5.9
715	48.1
716	12
717	87.4
718	63.2
719	45.1
720	62.2
721	0.2
722	33.4
723	64.2
724	48.6
725	0.2
726	4.7
727	42.4
728	41.4
729	50
730	56.9
731	20
732	27.3
733	44.1
734	58.2
735	62.9
736	14.2
737	38.2
738	49.2
739	40.4
740	49.1
741	33.9
742	80.2
743	60.7
744	8.2
745	3.3
746	53.8
747	57.8
748	0.7
749	67.6
750	4.2
751	40.1
752	40.2
753	63.1
754	60.5
755	59.5
756	44.7
757	104.3
758	53.5
759	0.2
760	45
761	0.5
762	28.9
763	47
764	70.5
765	58.1
766	8.5
767	57.6
768	74.3
769	73.3
770	71.1
771	46.6
772	58.7
773	28.3
774	28.5
775	47.6
776	10.4
777	26
778	44.9
779	4.5
780	75.2
781	49.5
782	106.1
783	119.7
784	107
785	115.1
786	119.3
787	110.3
788	94.3
789	95
790	119.3
791	118
792	117.4
793	114.7
794	113.3
795	107.6
796	114.1
797	110.2
798	119
799	115.5
800	116.9
801	112.5
802	111.1
803	117
804	91.7
805	115.5
806	113.6
807	86.2
808	112.4
809	110.5
810	111.9
811	119.1
812	113.8
813	114.9
814	113.4
815	116.1
816	115.6
817	93.4
818	114.4
819	112.7
820	117.3
821	107.1
822	112.6
823	116
824	112.8
825	105.3
826	107.7
827	113.2
828	112.3
829	107.7
830	111.7
831	100.5
832	112.1
833	105.9
834	100.3
835	111.8
836	112.3
837	77.5
838	108.8
839	106.2
840	110
841	111.2
842	99.7
843	48.5
844	97.5
845	105.2
846	111.4
847	109.6
848	106.6
849	104.8
850	107.5
851	106.3
852	91.6
853	112.4
854	111.1
855	109.9
856	104.1
857	108.8
858	107.2
859	98.6
860	97
861	104.6
862	24.1
863	109.2
864	104.2
865	102.1
866	98.9
867	87.2
868	103.1
869	110.3
870	69
871	101.3
872	102.3
873	30.2
874	110.5
875	101.5
876	109.6
877	108.9
878	106.5
879	108
880	102.2
881	105
882	107.8
883	81.4
884	108.4
885	105.6
886	17.2
887	98.5
888	102.6
889	108.9
890	109
891	110.9
892	101.8
893	106.6
894	19.7
895	111.6
896	105.2
897	109.1
898	103.8
899	108
900	109.3
901	101.9
902	103.8
903	107
904	108
905	101.7
906	101.3
907	105.6
908	101.8
909	106.6
910	29.9
911	106.4
912	105.4
913	103.4
914	105
915	38.6
916	100.3
917	111.5
918	100.2
919	105.8
920	108
921	83.9
922	104.7
923	52.5
924	101.6
925	112.8
926	104.6
927	108.2
928	119.3
929	102.5
930	102.9
931	107.4
932	124.5
933	108.6
934	36.3
935	109.5
936	105.3
937	107.2
938	111.5
939	111
940	105.7
941	98.1
942	105.4
943	31.4
944	111.2
945	99.1
946	107.8
947	37.6
948	102.6
949	103.3
950	106
951	113.2
952	105.5
953	122.4
954	123.6
955	107.8
956	105.5
957	105.4
958	122.5
959	103.4
960	108.7
961	110.5
962	101.3
963	104.7
964	21.8
965	101.2
966	110.6
967	22.1
968	102.6
969	104.8
970	68.3
971	107.7
972	99.2
973	106.3
974	104.8
975	109.1
976	117.3
977	113.1
978	123
979	108.4
980	114.6
981	98.5
982	111
983	104.7
984	114.4
985	112.6
986	110.3
987	123.8
988	112.8
989	111.7
990	41
991	102.4
992	86.5
993	115
994	107.8
995	110.5
996	108
997	111.8
998	124.5
999	107.3
1000	19.2
1001	124.4
1002	111.2
1003	40
1004	106.7
1005	122.8
1006	104.1
1007	22.6
1008	125.5
1009	74
1010	110.7
1011	105.3
1012	102.6
1013	124.8
1014	111.7
1015	124.2
1016	26.6
1017	111.1
1018	124.1
1019	124.7
1020	113
1021	107.3
1022	110.3
1023	104.6
1024	111.8
1025	115.3
1026	112.3
1027	101.2
1028	103.6
1029	124.2
1030	109.6
1031	24.5
1032	37
1033	115.9
1034	108.7
1035	102.1
1036	101
1037	110.8
1038	107.8
1039	120
1040	123.3
1041	116.1
1042	121.5
1043	26.9
1044	114.5
1045	119.5
1046	123.1
1047	110.3
1048	102.3
1049	104.6
1050	23.5
1051	102.6
1052	103.2
1053	121.8
1054	104.3
1055	101.8
1056	109.3
1057	107.8
1058	108.3
1059	116.3
1060	110
1061	25.9
1062	115.6
1063	109.9
1064	110.4
1065	115.3
1066	104.3
1067	114.2
1068	113.1
1069	110.8
1070	105
1071	107.4
1072	113
1073	112.4
1074	107.7
1075	79.8
1076	106.8
1077	110.4
1078	112.6
1079	106.6
1080	122.4
1081	110.7
1082	106
1083	112.4
1084	107.1
1085	105.6
1086	105.8
1087	24.8
1088	111.8
1089	117.6
1090	103.6
1091	110
1092	107
1093	118.8
1094	106.9
1095	120.5
1096	122.7
1097	109.9
1098	122.2
1099	78.4
1100	24.7
1101	106
1102	107.9
1103	112.2
1104	119.9
1105	120
1106	117.3
1107	112.4
1108	121.3
1109	104.1
1110	106.4
1111	110.2
1112	107.8
1113	107.6
1114	103.8
1115	115.6
1116	116.9
1117	106.2
1118	117.3
1119	119
1120	116.3
1121	120.6
1122	119.4
1123	119.8
1124	103.7
1125	114.3
1126	112.5
1127	115.5
1128	106.6
1129	107.1
1130	119.4
1131	110.3
1132	110
1133	107.1
1134	116.3
1135	106.2
1136	109.2
1137	115.1
1138	115.1
1139	118.9
1140	106.6
1141	116
1142	110
1143	107.3
1144	118.6
1145	119
1146	115
1147	114.1
1148	103.2
1149	112
1150	116.5
1151	114.9
1152	104.6
1153	106.6
1154	20.9
1155	107.5
1156	108.9
1157	112.7
1158	112.5
1159	84.7
1160	115.8
1161	109.6
1162	119.5
1163	117.7
1164	113.4
1165	107.2
1166	109
1167	99.8
1168	109.5
1169	102.5
1170	113
1171	120.4
1172	95.8
1173	117.9
1174	101.1
1175	114.1
1176	72.1
1177	108.7
1178	109.4
1179	112.7
1180	114.6
1181	118.9
1182	116.2
1183	108.2
1184	107.1
1185	110.1
1186	104.1
1187	112.2
1188	115.4
1189	119.1
1190	111.8
1191	108.6
1192	115.5
1193	101.2
1194	117.8
1195	117.6
1196	113.7
1197	107.2
1198	111.1
1199	107.3
1200	28.7
1201	116.7
1202	115.7
1203	103.4
1204	115.1
1205	117.5
1206	104.6
1207	114
1208	113.4
1209	116.9
1210	101.1
1211	100.6
1212	106.9
1213	88.7
1214	106.1
1215	119
1216	109.5
1217	105.2
1218	112
1219	112.1
1220	102.6
1221	114.9
1222	116.6
1223	120.9
1224	114.5
1225	117
1226	101.1
1227	102.7
1228	113.9
1229	120.7
1230	104.6
1231	107.6
1232	104.7
1233	119.5
1234	114.9
1235	119.6
1236	111.8
1237	98.8
1238	101.6
1239	113.4
1240	116
1241	109.6
1242	103.6
1243	115.7
1244	114.3
1245	112.1
1246	102.8
1247	83.6
1248	41
1249	112.1
1250	106.9
1251	112.8
1252	105
1253	120.5
1254	116.5
1255	106.1
1256	107.3
1257	122.2
1258	123.7
1259	115.4
1260	110.6
1261	107.3
1262	115.2
1263	119.7
1264	119.8
1265	109
1266	98.3
1267	107.7
1268	107.5
1269	44.4
1270	104.5
1271	121.2
1272	114.3
1273	122.3
1274	102.5
1275	112.9
1276	106.5
1277	102.2
1278	104.3
1279	33.4
1280	113.7
1281	120.4
1282	115.3
1283	108.3
1284	51
1285	121.3
1286	107.6
1287	116.7
1288	119.3
1289	105.7
1290	120.3
1291	112.3
1292	119.1
1293	26.7
1294	118.7
1295	109.2
1296	115
1297	56
1298	102.8
1299	116.1
1300	121.7
1301	111.5
1302	119.4
1303	119.8
1304	54.9
1305	110.8
1306	106.2
1307	108.9
1308	121.3
1309	107.2
1310	104.3
1311	109.5
1312	103.9
1313	118.4
1314	109.3
1315	114.1
1316	109.3
1317	107
1318	121.2
1319	111
1320	115.4
1321	119.4
1322	110.4
1323	111.5
1324	123.4
1325	106.7
1326	119.8
1327	119.3
1328	105.3
1329	52.3
1330	112.1
1331	104.1
1332	26.2
1333	82.3
1334	104.3
1335	119.7
1336	112.3
1337	117.4
1338	118.9
1339	116.7
1340	121.5
1341	104.9
1342	108.4
1343	110.9
1344	118
1345	119.1
1346	118.3
1347	109.9
1348	106.1
1349	119
1350	106.4
1351	108.1
1352	51.6
1353	107.9
1354	119.7
1355	115.4
1356	43.8
1357	92
1358	118.5
1359	120.7
1360	118.3
1361	119.5
1362	107.6
1363	114.9
1364	118.6
1365	110.3
1366	118.1
1367	118.4
1368	106.5
1369	118.9
1370	120.1
1371	115.8
1372	126.5
1373	108.1
1374	116.7
1375	111.1
1376	48.6
1377	124.6
1378	120.9
1379	120.4
1380	109.8
1381	117.8
1382	114.5
1383	118.3
1384	126.9
1385	45
1386	108.9
1387	117.4
1388	118.9
1389	119.7
1390	109.9
1391	118.7
1392	111.7
1393	118.1
1394	115.9
1395	112.5
1396	117.2
1397	110.7
1398	115.4
1399	111.4
1400	86.7
1401	117
1402	114.8
1403	111.2
1404	123.3
1405	119
1406	114.7
1407	112.7
1408	115.1
1409	107.7
1410	112.3
1411	100
1412	117.6
1413	112.9
1414	126.3
1415	108.5
1416	116.2
1417	116.5
1418	112.6
1419	123
1420	124.4
1421	122
1422	118.3
1423	69.9
1424	113
1425	112.8
1426	98.9
1427	126.4
1428	122
1429	122.3
1430	112
1431	117.3
1432	122.5
1433	115.4
1434	112.3
1435	111.1
1436	113.5
1437	117.6
1438	116.3
1439	127.1
1440	113.7
1441	114.4
1442	107.2
1443	92.8
1444	121.6
1445	115.5
1446	112.3
1447	116.9
1448	106.6
1449	116.2
1450	118
1451	107.9
1452	111.9
1453	115.8
1454	69
1455	120.5
1456	110.2
1457	118.3
1458	111.1
1459	125.8
1460	121.7
1461	112.5
1462	109.8
1463	125
1464	125.9
1465	124.9
1466	112.8
1467	114.3
1468	114.1
1469	110.9
1470	109.2
1471	113
1472	109.9
1473	115.1
1474	122.3
1475	107.2
1476	111.4
1477	119.5
1478	112.8
1479	112.9
1480	114.6
1481	113.9
1482	114.1
1483	124.9
1484	119
1485	68.4
1486	122.2
1487	125.9
1488	116.5
1489	115.1
1490	115.1
1491	90.3
1492	111.5
1493	116.8
1494	110.2
1495	116.6
1496	113.4
1497	111.7
1498	119.5
1499	110.8
1500	123.5
1501	112
1502	111.5
1503	116.4
1504	117.2
1505	112.2
1506	102.3
1507	115.4
1508	122.9
1509	70.4
1510	120.2
1511	122.8
1512	112.2
1513	115.9
1514	114.5
1515	123.4
1516	113.7
1517	118
1518	117.9
1519	113.4
1520	123.4
1521	123.3
1522	118.1
1523	116.1
1524	116.7
1525	117.9
1526	116.9
1527	112.7
1528	114.5
1529	114.8
1530	107.9
1531	119
1532	120.2
1533	122.8
1534	114.4
1535	51
1536	113.5
1537	122.3
1538	62.9
1539	119.8
1540	118.3
1541	119.5
1542	117.9
1543	117
1544	118.4
1545	105.3
1546	58.9
1547	95.7
1548	113.2
1549	115
1550	117
1551	117.7
1552	111.9
1553	108.9
1554	83.5
1555	109.9
1556	115.9
1557	121.5
1558	110.2
1559	115.4
1560	124.1
1561	118
1562	123.2
1563	122.6
1564	113.2
1565	92
1566	121.1
1567	118.9
1568	116.7
1569	107.7
1570	115.6
1571	116.2
1572	115.9
1573	111.8
1574	120
1575	102.5
1576	119.5
1577	112.6
1578	122.3
1579	122.3
1580	116.1
1581	118.4
1582	115
1583	114.6
1584	57.4
1585	113.3
1586	115.3
1587	117.2
1588	119.8
1589	124.4
1590	117.5
1591	118
1592	120.8
1593	122
1594	115
1595	114.3
1596	108.6
1597	118.2
1598	119.3
1599	112.7
1600	118.9
1601	76.8
1602	113.4
1603	119.5
1604	107.7
1605	122.9
1606	118.5
1607	116.2
1608	119.4
1609	116.3
1610	117.7
1611	123
1612	118.9
1613	112.6
1614	115.8
1615	117.3
1616	103.8
1617	112.4
1618	101
1619	124.7
1620	116.5
1621	118.9
1622	123.1
1623	115
1624	113.8
1625	98.4
1626	120.4
1627	118.9
1628	98.6
1629	113.5
1630	123.1
1631	84.6
1632	115.1
1633	113.4
1634	114.7
1635	114
1636	112
1637	113.2
1638	94.8
1639	116.1
1640	117.2
1641	103.9
1642	115.7
1643	101.1
1644	117.2
1645	115.7
1646	107.4
1647	109.4
1648	116.1
1649	118.8
1650	115.3
1651	119.4
1652	104.1
1653	114.7
1654	116.8
1655	122.5
1656	123.4
1657	116.2
1658	115.5
1659	107.8
1660	105.1
1661	123.9
1662	120.5
1663	102.7
1664	115.9
1665	113.7
1666	122.3
1667	120.8
1668	107
1669	112.3
1670	123.5
1671	121.5
1672	113.5
1673	115.5
1674	113.1
1675	105.1
1676	116.1
1677	122.6
1678	116.6
1679	118
1680	123.8
1681	114.8
1682	114.8
1683	108.8
1684	101.7
1685	107.1
1686	80.8
1687	115.1
1688	105.5
1689	116.5
1690	119.8
1691	124.3
1692	114.7
1693	121.8
1694	115.2
1695	117.1
1696	124.4
1697	122.4
1698	117.4
1699	115.7
1700	90.8
1701	114.1
1702	119.4
1703	118.3
1704	123.6
1705	114.4
1706	112.2
1707	113.9
1708	112.2
1709	100.1
1710	117.4
1711	114.2
1712	120.6
1713	110.7
1714	112.1
1715	119.2
1716	110.2
1717	106.7
1718	122.2
